,EOF1,EOF2,LOC,AR_CAT
2013-05-30 09:00:00,-0.479596970731444,-0.3729783158621766,R03,2
2013-05-31 09:00:00,-0.45262300643789305,-0.5012692289726173,R03,2
2014-03-14 09:00:00,0.4589178233498605,-0.3093960577315494,R01,1
2014-03-15 09:00:00,0.27254825487231665,-0.44194492905797944,R01,1
2014-03-16 09:00:00,0.16082308026342487,-0.2614221534569109,R01,1
2014-03-17 09:00:00,0.39219127738936616,0.12695029787002876,R01,1
2014-04-03 09:00:00,0.44968592220571274,-0.029410326646878104,R01,1
2014-04-04 09:00:00,0.2460913824926305,-0.3109639058527976,R01,1
2014-04-05 09:00:00,0.12082419559649613,-0.23399286268690137,R01,1
2014-05-08 09:00:00,-0.29780125432279453,0.5356020449870902,R03,2
2014-05-09 09:00:00,-0.34397015981493945,0.5405904111022994,R03,2
2014-05-10 09:00:00,-0.3348777208446089,0.5347955129237294,R03,2
2014-05-27 09:00:00,-0.17481869677952183,-0.09806985565218554,R03,2
2014-05-28 09:00:00,-0.14287025371980527,-0.3163763446724762,R03,2
2015-03-01 09:00:00,-0.43924388579741463,0.08828765216315428,R02,2
2015-03-02 09:00:00,-0.1924439531044456,0.3021414965564225,R02/R03,2
2015-03-03 09:00:00,0.03611321107177642,0.5116936553521392,R03,1
2015-03-04 09:00:00,0.08227646705895353,0.43442001948118053,R03,1
2015-03-15 09:00:00,-0.4507695639976352,0.04921092011167168,R02,2
2015-03-23 09:00:00,0.27215275799733896,-0.526651281818769,R01,1
2015-03-27 09:00:00,-0.21523168332650106,-0.42832210927628056,R01,2
2015-03-28 09:00:00,-0.14475397223873318,-0.08278502979938582,R01,2
2015-03-31 09:00:00,0.19565982380348262,0.33853010097981245,R01,1
2015-04-01 09:00:00,0.10856621821657539,0.15723000944372584,R01,1
2015-04-02 09:00:00,-0.08661285360486182,0.17398420594131878,R01,2
2015-04-15 09:00:00,0.596931849938071,0.1554389744096349,R01,1
2015-04-17 09:00:00,0.3075937949967094,0.37852211363126886,R03,1
2015-04-19 09:00:00,-0.02683359225813291,0.03031257086707442,R01,2
2015-04-22 09:00:00,0.3419795922889316,0.3494839316736927,R03,1
2015-05-16 09:00:00,0.19397016813569762,-0.18682059382618552,R03,1
2016-03-11 09:00:00,-0.49746381966642156,-0.3115546869308669,R02,2
2016-03-12 09:00:00,-0.41667526712193603,-0.21262037774695053,R02,2
2016-03-13 09:00:00,-0.27434422856595314,-0.14352166531552482,R03,2
2016-03-14 09:00:00,-0.01845786982055692,0.00013306100986594952,R03,2
2016-03-16 09:00:00,0.3264120867409063,-0.2706459118113712,R01,1
2016-03-24 09:00:00,-0.35419172614870986,-0.4438109307092653,R01,2
2016-03-30 09:00:00,0.537618598604702,0.12381557520594028,R01,1
2016-03-31 09:00:00,0.48794337852778574,-0.03238521527397828,R01,1
2016-04-01 09:00:00,0.2629138733132613,-0.28169062747803303,R01,1
2016-04-02 09:00:00,0.2439989612246798,-0.30051853127801914,R01,1
2016-04-03 09:00:00,0.2852091363985585,-0.16863821254392225,R01,1
2016-04-05 09:00:00,0.17114341980799275,-0.21383350526615028,R03,1
2016-04-19 09:00:00,0.0796196016054047,0.06587455658631006,R03,1
2016-04-21 09:00:00,0.026442507289494318,0.3974151832374248,R03,1
2016-04-22 09:00:00,-0.059821071156509295,0.43127367414221107,R02/R03,2
2016-04-23 09:00:00,-0.376546538802005,0.32728739710054866,R03,2
2016-04-28 09:00:00,-0.30321605953802355,0.2286821836468316,R03,2
2016-05-16 09:00:00,-0.351200408185113,-0.07057716571254952,R03,2
2016-05-17 09:00:00,-0.27647604560872774,-0.04489663531879847,R03,2
2016-05-21 09:00:00,-0.12967472073293004,0.014663525805596926,R03,2
2017-03-10 09:00:00,-0.17249943113097632,0.6679669329920777,R03,2
2017-03-11 09:00:00,-0.05856443676306221,0.5992451595331192,R03,2
2017-03-21 09:00:00,0.24620582648982248,-0.3122351326330983,R01,1
2017-03-26 09:00:00,0.29739367366962804,-0.25022960242464043,R01,1
2017-03-27 09:00:00,0.365594748241942,-0.26593448329514113,R01,1
2017-03-28 09:00:00,0.4642953677120171,-0.25703399872563426,R01,1
2017-04-04 09:00:00,-0.04986522847856877,-0.19444379938410425,R01,2
2017-04-05 09:00:00,-0.2966877560225344,0.01211037605754939,R02,2
2017-04-06 09:00:00,-0.39788062224762066,0.24325231507212847,R02,2
2017-04-24 09:00:00,-0.1456970270059563,0.2445847350046717,R03,2
2017-04-25 09:00:00,-0.11492704799913636,0.2140094428606205,R03,2
2017-05-06 09:00:00,0.3451900358505274,0.11049542726732939,R01,1
2017-05-30 09:00:00,0.07179908944670801,0.205660862918399,R03,1
2017-05-31 09:00:00,0.04935752042107474,0.28927200491218297,R03,1
2018-03-13 09:00:00,-0.15212445939965302,-0.27755520840018855,R01,2
2018-03-15 09:00:00,-0.2259646206170427,0.2975490858371886,R03,2
2018-03-16 09:00:00,-0.15175946500693677,0.2183013096767428,R03,2
2018-05-11 09:00:00,0.2937624692457898,-0.49351482559426435,R01,1
2018-05-14 09:00:00,-0.16912766796542472,-0.1530589496820036,R01,2
