,LOC,EOF1,EOF2,EOF3,EOF4,AR_CAT
1998-02-09 09:00:00,R01,-0.297674519630318,-0.2845400823139911,0.2316748005643978,-0.09530393431370321,1
1998-02-10 09:00:00,R01,-0.4254811113074804,-0.2615978583310904,-0.015792056257931855,-0.23257847487796296,1
1998-02-13 09:00:00,R01,-0.622286132824189,0.1376541970141297,-0.2767578443512608,-0.17918651899901777,1
1998-02-14 09:00:00,R01,-0.45819550051011526,0.05617801929276407,-0.20289368090790583,-0.4201330556530681,1
1998-02-19 09:00:00,R03,-0.3157834730568853,-0.3591997853269716,-0.18324608863437966,-0.5240265550830032,1
1998-02-24 09:00:00,R02,0.4078960476749918,0.04483831851701068,-0.40240964427646936,-0.059397487930139235,3
1999-02-06 09:00:00,R01,0.32809963204913256,0.20585132056456365,0.44257756279441574,-0.15547741788566394,3
1999-02-21 09:00:00,R01,-0.08100953170687819,-0.037603657717111195,0.5186934664335883,-0.13300459353006233,1
1999-02-22 09:00:00,R01,-0.018788292479132423,0.18165609435337146,0.3346833805239334,-0.01802098020924856,1
2000-01-12 09:00:00,R02,0.37877914413540315,0.12553180106409328,-0.20461489774102906,-0.2940599724365403,3
2000-01-18 09:00:00,R01,-0.09580761199119024,-0.050811444517385784,0.5617306578759766,-0.0989034299403236,1
2000-02-25 09:00:00,R03,0.2673913033864822,-0.5189411930388151,0.08003630041750005,-0.27123912261469807,2
2000-12-16 09:00:00,R01,0.05812311723139766,0.6118359564928351,-0.0324211200630667,0.44422353062818,3
2000-12-31 09:00:00,R02/R03,0.7625710127543005,0.13574309282200667,0.06248482234715278,0.22726800911645909,3
2001-01-01 09:00:00,R03,0.6705220545768833,-0.15213134144716117,-0.0932491587114285,0.16516122025640256,3
2001-01-30 09:00:00,R02,0.5515508189799422,0.5220183981708483,-0.17257614276947408,0.16511429662947527,3
2001-02-22 09:00:00,R01,-0.2749709403971153,-0.35424211786940546,0.45556550698123927,-0.05996734567354523,1
2001-02-26 09:00:00,R03,0.3842605825698003,0.3140109808781429,0.1020216874247269,0.36488690140799235,3
2001-12-06 09:00:00,R01,-0.03140012117158624,-0.6003623410208669,0.1898522608331328,0.038811530936784515,2
2002-01-11 09:00:00,R01,-0.646434651902601,-0.3099129861600215,-0.13511986992924707,0.004163442269146309,1
2002-01-12 09:00:00,R01,-0.5857139874413712,-0.16672489395612147,-0.2532295355214306,0.08317259984316243,1
2002-01-13 09:00:00,R01,-0.25011244538806104,-0.05699793728676388,-0.44302416856913057,0.045194140270958104,1
2002-01-24 09:00:00,R03,0.04977797602000169,-0.08572398744028047,-0.5111684301614072,0.19469954518894472,2
2002-02-11 09:00:00,R02,0.39182504126159373,-0.4335935176686536,0.042767547909224775,-0.1841097972515973,2
2002-12-12 09:00:00,R01,-0.47227770485546816,0.06177398742029054,0.4798435904908613,0.06735400098324265,1
2002-12-13 09:00:00,R01,-0.5758127199815886,0.1238899195753177,0.3463529835987539,0.1883039368718792,1
2002-12-14 09:00:00,R01,-0.516361568346026,0.09400877874046594,0.25645999913212897,0.13606704685813437,1
2003-02-15 09:00:00,R01,-0.11914787312118924,0.34231519326516663,0.48000023106765316,-0.040474410405949166,1
