,LOC,EOF1,EOF2,AR_CAT,EOF_CAT1,EOF_CAT2,EOF_CAT
2012-01-02 09:00:00,R03,0.09335769848991214,-0.3255880478670476,1,0,0,0
2012-01-14 09:00:00,R01,-0.0009627031599822494,-0.3092477205551834,1,0,0,0
2012-02-08 09:00:00,R03,0.4824072431644096,0.09240398878523627,2,1,0,1
2012-02-19 09:00:00,R01,-0.3253930261632851,-0.026930128050462455,3,0,0,0
2012-02-29 09:00:00,R03,0.052466597960149734,-0.49117544719036665,1,0,1,2
2013-01-11 09:00:00,R01,-0.2998912975952834,0.13161625248253436,3,0,0,0
2013-01-17 09:00:00,R02,0.6835762364662497,0.34601443441988944,2,1,1,2
2013-01-18 09:00:00,R02,0.6836724111238947,0.13411509680942313,2,1,0,1
2013-02-01 09:00:00,R01,-0.27927258974833147,-0.5418156927106055,1,0,1,2
2013-02-05 09:00:00,R02,0.6597335538094735,0.13007586683975325,2,1,0,1
2013-02-07 09:00:00,R03,0.661812367934846,0.07965719394680898,2,1,0,1
2013-02-16 09:00:00,R02/R03,0.6527083361196817,-0.24326014370302051,2,1,0,1
2013-02-17 09:00:00,R03,0.47820164102116547,-0.195747357187436,2,1,0,1
2014-02-06 09:00:00,R02,-0.029138453856087973,-0.057267069290238864,3,0,0,0
2014-02-14 09:00:00,R03,0.6697755008516321,-0.2511093915903558,2,1,0,1
2014-02-15 09:00:00,R03,0.4206019480104225,-0.5336952201550365,1,1,1,2
2014-02-16 09:00:00,R03,0.06861314075334178,-0.5165013187468291,1,0,1,2
2014-02-27 09:00:00,R03,0.6292519314064944,-0.007287244111311571,2,1,0,1
2014-02-28 09:00:00,R03,0.6471770833004266,0.08937682140383563,2,1,0,1
2014-12-14 09:00:00,R03,0.44883897417775326,-0.3739919325037309,1,1,1,2
2015-01-03 09:00:00,R03,0.24262501892339317,-0.3248956057833145,1,0,0,0
2015-01-04 09:00:00,R03,-0.051456483856854356,-0.5248339254715509,1,0,1,2
2015-02-21 09:00:00,R01,-0.27396017678322343,0.1861089944058992,3,0,0,0
2015-02-22 09:00:00,R01,-2.860769356924596e-06,0.5506920357585322,3,0,1,2
2015-02-23 09:00:00,R01,0.27164785075397324,0.4598653294429039,2,0,1,2
2015-02-24 09:00:00,R01,0.500731008260067,0.22430280360946817,2,1,0,1
2015-02-25 09:00:00,R02,0.623386761685814,0.18206189772698866,2,1,0,1
2015-12-01 09:00:00,R03,0.16800994707191194,-0.5792185761769343,1,0,1,2
2015-12-03 09:00:00,R03,-0.40351485728323017,-0.49963274223153,1,0,1,2
2015-12-25 09:00:00,R01,-0.4888506711786279,-0.05689963547356584,3,1,0,1
2016-01-03 09:00:00,R01,-0.23685614424956744,-0.001265364479047503,3,0,0,0
2016-01-19 09:00:00,R03,0.6520825776476413,-0.26500048257363235,2,1,0,1
2016-01-20 09:00:00,R03,0.5499116040399179,-0.25444767133601653,2,1,0,1
2016-01-28 09:00:00,R01,-0.6958493005733913,-0.1925321995813287,3,1,0,1
2016-02-19 09:00:00,R02/R03,0.15297964597493532,0.4578648022981556,2,0,1,2
2016-02-20 09:00:00,R02,0.17727569587265393,0.1131260934503929,2,0,0,0
2016-02-21 09:00:00,R03,-0.00915029179576706,-0.4069474932924554,1,0,1,2
2016-12-27 09:00:00,R01,-0.16094666405899202,-0.4904226907255299,1,0,1,2
2017-01-23 09:00:00,R01,-0.1403166617651515,0.6742165550826864,3,0,1,2
2017-01-24 09:00:00,R01,0.21677793051374342,0.7316023023154845,2,0,1,2
2017-01-28 09:00:00,R01,-0.3608400417599109,-0.13384541733024646,3,0,0,0
2017-01-29 09:00:00,R01,-0.27730002620133665,0.07723341522176029,3,0,0,0
2017-02-02 09:00:00,R01,-0.7165377420724556,0.2430357160767023,3,1,0,1
2017-02-03 09:00:00,R01,-0.411429620181542,0.5987277806917666,3,0,1,2
2017-02-14 09:00:00,R01,-0.4826669041478765,-0.23037799038232518,3,1,0,1
2017-02-15 09:00:00,R01,-0.6000023445260787,-0.27409561642014335,3,1,0,1
2017-02-16 09:00:00,R01/R02,-0.6830758950628508,-0.23111814749524653,3,1,0,1
2017-02-17 09:00:00,R01,-0.6620736881996465,-0.011604860874493047,3,1,0,1
2017-02-18 09:00:00,R01,-0.3834904521417154,0.24235782156877247,3,0,0,0
2017-02-21 09:00:00,R03,0.2019661623680786,-0.39497965295899573,1,0,1,2
2017-02-22 09:00:00,R03,-0.07064742369150992,-0.5376136603030672,1,0,1,2
2017-12-05 09:00:00,R02,0.5712336146653563,0.1676489272476864,2,1,0,1
2018-02-14 09:00:00,R01,0.3671384492996507,0.07747086620624649,2,0,0,0
2018-02-26 09:00:00,R01,0.266264025067973,0.2749185281525457,2,0,0,0
